,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood
6538,0.959,0.469,298440,0.245,0.829,1,0.096,-14.382,0,0.0412,139.417,3,0.107,chill
6539,0.628,0.771,281000,0.536,0.501,2,0.0822,-9.848,0,0.0475,100.009,4,0.414,chill
6540,0.396,0.727,270067,0.537,0.000789,7,0.349,-9.785,1,0.0295,121.493,4,0.954,chill
6541,0.583,0.549,212307,0.651,0.0,0,0.121,-7.097,1,0.0323,122.818,4,0.368,chill
6542,0.0686,0.548,229093,0.72,0.000232,1,0.107,-9.777,0,0.0409,140.966,4,0.458,chill
6543,0.652,0.388,303373,0.338,3.73e-06,10,0.248,-10.054,1,0.0329,177.765,4,0.478,chill
6544,0.717,0.843,228427,0.325,0.877,0,0.106,-14.602,1,0.0469,104.991,4,0.883,chill
6545,0.6,0.638,206267,0.451,0.911,2,0.107,-17.932,1,0.0431,97.748,4,0.704,chill
6546,0.66,0.579,237853,0.447,0.863,9,0.234,-11.226,1,0.0357,139.135,4,0.438,chill
6547,0.781,0.773,310880,0.478,0.842,9,0.187,-14.37,1,0.0375,135.017,4,0.767,chill
6548,0.271,0.677,286733,0.506,0.742,10,0.103,-10.788,1,0.0291,123.766,4,0.628,chill
6549,0.0301,0.67,335280,0.734,0.649,11,0.0646,-6.541,0,0.0286,123.99,4,0.525,chill
6550,0.597,0.543,261103,0.298,1.49e-06,0,0.0804,-9.167,1,0.0683,125.523,4,0.254,chill
6551,0.0969,0.683,406947,0.529,0.904,6,0.0706,-7.976,1,0.043,123.01,4,0.637,chill
6552,0.00397,0.722,362785,0.82,0.902,11,0.163,-7.163,0,0.0897,118.005,4,0.801,chill
6553,0.303,0.838,213382,0.706,0.863,7,0.0712,-7.626,0,0.067,118.017,4,0.776,chill
6554,0.161,0.421,184720,0.654,1.32e-06,9,0.451,-7.309,0,0.382,178.712,4,0.0924,chill
6555,0.469,0.872,232520,0.818,6.7e-05,4,0.179,-5.24,0,0.124,111.997,4,0.934,chill
6556,0.0888,0.607,245816,0.469,0.202,3,0.112,-6.603,0,0.061,85.983,4,0.291,chill
6557,0.0411,0.753,185947,0.564,0.0,9,0.285,-6.682,0,0.217,110.279,4,0.573,chill
6558,0.773,0.652,252016,0.414,0.000483,2,0.122,-5.754,0,0.031,88.983,4,0.219,chill
6559,0.176,0.525,256800,0.72,0.0066,11,0.0769,-6.916,0,0.169,91.706,4,0.484,chill
6560,0.846,0.41,311837,0.169,0.00322,5,0.118,-11.42,0,0.0482,89.494,4,0.206,chill
6561,0.619,0.698,249847,0.423,0.0403,7,0.0902,-9.83,0,0.0494,148.083,4,0.298,chill
6562,0.331,0.778,224000,0.535,0.0551,4,0.123,-7.987,0,0.0966,112.063,4,0.377,chill
6563,0.142,0.835,108927,0.852,0.0,8,0.377,-4.574,0,0.0757,130.109,4,0.697,chill
6564,0.364,0.788,194023,0.711,2.07e-05,1,0.0838,-7.811,0,0.0597,104.149,4,0.802,chill
6565,0.00137,0.669,249293,0.809,0.0,7,0.38,-7.146,1,0.147,97.885,4,0.572,chill
6566,0.711,0.719,301639,0.487,8.36e-05,9,0.0958,-6.21,0,0.0604,121.729,4,0.345,chill
6567,0.003,0.788,197547,0.472,0.0322,0,0.59,-9.021,1,0.0475,130.084,4,0.257,chill
6568,0.0229,0.76,245000,0.891,0.0869,11,0.298,-5.852,0,0.0372,120.264,4,0.966,chill
6569,0.00836,0.818,222640,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772,chill
6570,0.572,0.785,258747,0.394,0.000801,4,0.111,-8.01,1,0.0392,100.002,4,0.131,chill
6571,0.0126,0.836,253711,0.678,0.00205,5,0.369,-8.206,0,0.099,116.02,4,0.633,chill
6572,0.42,0.927,280878,0.551,0.0346,9,0.298,-6.624,0,0.0921,123.042,4,0.665,chill
6573,0.205,0.802,261881,0.607,0.000748,11,0.246,-11.028,0,0.289,96.916,4,0.274,chill
6574,0.0957,0.845,269815,0.57,0.414,0,0.0813,-8.441,1,0.0802,113.003,4,0.466,chill
6575,0.0763,0.612,248400,0.941,4.02e-06,6,0.0902,-2.589,0,0.11,106.017,4,0.537,chill
6576,0.279,0.625,266820,0.398,0.747,9,0.0893,-10.218,0,0.0338,86.992,4,0.265,chill
6577,0.584,0.8,287228,0.427,0.0371,6,0.104,-7.923,1,0.0346,113.975,4,0.218,chill
6578,0.274,0.833,222289,0.366,0.885,2,0.0673,-8.916,1,0.0647,91.072,4,0.141,chill
6579,0.557,0.734,229238,0.479,0.00071,0,0.0859,-8.285,0,0.0341,90.029,4,0.409,chill
6580,0.706,0.362,342604,0.236,0.139,9,0.109,-11.081,1,0.0468,88.421,4,0.0434,chill
6581,0.527,0.491,257329,0.307,0.391,8,0.1,-7.99,0,0.0303,89.567,4,0.165,chill
6582,0.0684,0.944,276785,0.514,0.00209,5,0.103,-7.895,1,0.195,120.004,4,0.331,chill
6583,0.364,0.763,268438,0.327,0.866,9,0.124,-7.563,1,0.031,114.014,4,0.556,chill
6584,0.573,0.738,130266,0.706,0.00052,9,0.387,-4.965,0,0.131,100.028,4,0.695,chill
6585,0.00383,0.689,126465,0.858,0.0,4,0.129,-2.868,1,0.161,153.977,4,0.643,chill
6586,0.0227,0.893,60000,0.61,0.00744,4,0.102,-5.691,0,0.0488,136.64,4,0.778,chill
6587,0.477,0.736,274938,0.828,0.0,11,0.251,-5.835,0,0.284,91.224,4,0.899,chill
6588,0.0679,0.927,207467,0.517,0.0,1,0.174,-6.489,1,0.361,95.525,4,0.616,chill
6589,0.585,0.931,166773,0.409,1.12e-06,3,0.0946,-8.059,0,0.163,95.011,4,0.715,chill
6590,0.0461,0.834,258688,0.878,0.0,8,0.334,-9.484,1,0.15,102.848,4,0.418,chill
6591,0.0393,0.535,320267,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495,chill
6592,0.327,0.728,172893,0.832,0.0,7,0.504,-6.827,1,0.267,95.051,4,0.825,chill
6593,0.0453,0.865,268827,0.665,0.0,7,0.224,-6.289,1,0.073,111.113,4,0.331,chill
6594,0.125,0.813,224533,0.703,1.26e-06,11,0.237,-5.077,0,0.268,94.828,4,0.241,chill
6595,0.0146,0.763,325507,0.786,0.0114,10,0.0817,-6.472,0,0.229,93.857,4,0.504,chill
6596,0.0316,0.728,218773,0.381,0.0,7,0.342,-14.809,1,0.322,92.051,4,0.465,chill
6597,0.0503,0.881,216693,0.361,0.0046,11,0.254,-14.727,0,0.237,96.43,4,0.797,chill
6598,0.47,0.889,302760,0.818,0.0,9,0.179,-4.639,1,0.253,96.063,4,0.782,chill
6599,0.0643,0.913,319320,0.712,0.00176,1,0.117,-6.455,0,0.265,96.145,4,0.449,chill
6600,0.43,0.78,252747,0.575,0.0,9,0.143,-7.247,0,0.273,84.492,4,0.773,chill
6601,0.256,0.831,319360,0.682,0.0,7,0.494,-5.697,1,0.238,91.771,4,0.6,chill
6602,0.158,0.696,309800,0.636,1.28e-05,10,0.338,-6.915,0,0.335,81.593,4,0.358,chill
6603,0.241,0.579,273427,0.818,0.0,9,0.775,-7.635,0,0.313,173.832,4,0.753,chill
6604,0.0281,0.725,240027,0.64,0.0,5,0.099,-7.905,0,0.332,166.028,3,0.915,chill
6605,0.143,0.843,270507,0.806,0.0,4,0.0771,-5.946,0,0.269,94.948,4,0.613,chill
6606,0.184,0.866,226133,0.534,0.266,11,0.0929,-9.201,1,0.229,98.243,4,0.841,chill
6607,0.2,0.9,236800,0.62,0.00156,4,0.0647,-6.518,0,0.312,94.121,4,0.867,chill
6608,0.32,0.634,228173,0.763,3.4e-06,0,0.237,-7.216,1,0.323,94.981,4,0.519,chill
6609,0.0394,0.665,293973,0.91,0.0,6,0.227,-4.682,0,0.223,84.099,4,0.887,chill
6610,0.00138,0.775,210840,0.734,0.0,7,0.304,-5.41,1,0.215,90.001,4,0.342,chill
6611,0.274,0.678,290573,0.794,1.68e-06,10,0.124,-6.186,0,0.14,87.374,4,0.54,chill
6612,0.173,0.848,251573,0.666,0.000699,0,0.129,-6.547,1,0.274,96.662,4,0.744,chill
6613,0.0424,0.835,244253,0.718,0.0,1,0.258,-6.405,1,0.232,94.387,4,0.507,chill
6614,0.555,0.512,252027,0.514,0.00958,11,0.126,-11.562,0,0.387,181.033,4,0.565,chill
6615,0.00602,0.634,237027,0.845,5.29e-06,11,0.0598,-5.058,0,0.352,94.0,4,0.929,chill
6616,0.105,0.823,165233,0.809,0.0,0,0.354,-3.871,0,0.206,91.008,4,0.862,chill
6617,0.148,0.782,223547,0.589,0.0,1,0.164,-4.827,1,0.189,90.438,4,0.869,chill
6618,0.0956,0.552,154480,0.728,0.0,1,0.222,-7.497,1,0.511,171.942,4,0.86,chill
6619,0.0274,0.928,218107,0.536,0.0,11,0.0907,-13.656,0,0.266,93.689,4,0.701,chill
6620,0.275,0.875,274093,0.658,0.0,0,0.122,-3.641,1,0.359,92.038,4,0.661,chill
6621,0.33,0.798,260000,0.744,0.000106,7,0.292,-5.328,0,0.136,82.356,4,0.794,chill
6622,0.00776,0.614,234093,0.543,3.28e-05,5,0.383,-7.178,1,0.374,178.422,4,0.485,chill
6623,0.00239,0.801,278387,0.91,0.000891,2,0.0737,-6.566,1,0.225,87.277,4,0.805,chill
6624,0.0293,0.872,307773,0.723,0.0,1,0.327,-5.968,1,0.247,93.279,4,0.843,chill
6625,0.144,0.598,262507,0.732,0.0,4,0.508,-7.013,1,0.425,172.329,4,0.595,chill
6626,0.156,0.846,259000,0.416,9.34e-06,10,0.238,-13.767,0,0.118,96.188,4,0.645,chill
6627,0.125,0.59,286440,0.672,1.04e-06,1,0.147,-11.792,1,0.412,206.247,4,0.688,chill
6628,0.145,0.901,229827,0.697,0.0,9,0.287,-3.439,1,0.28,93.941,4,0.67,chill
6629,0.175,0.656,203233,0.879,0.0,6,0.442,-5.783,1,0.312,94.895,4,0.668,chill
6630,0.176,0.765,215200,0.88,1e-05,1,0.139,-4.361,1,0.116,168.96,4,0.929,chill
6631,0.0578,0.874,281600,0.63,0.00479,1,0.0582,-3.585,1,0.298,95.0,4,0.717,chill
6632,0.229,0.802,160736,0.709,2.33e-06,11,0.0514,-6.354,0,0.0893,147.043,4,0.675,chill
6633,0.423,0.714,139293,0.479,1.61e-05,4,0.165,-9.381,0,0.188,91.01,4,0.625,chill
6634,0.00836,0.818,222640,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772,chill
6635,5.54e-05,0.436,174760,0.896,0.00995,0,0.165,-4.736,1,0.0384,174.962,4,0.933,chill
6636,0.00301,0.471,177280,0.924,0.0,8,0.313,-3.906,1,0.0584,154.962,4,0.716,chill
6637,0.821,0.739,146390,0.522,0.00124,7,0.233,-12.304,0,0.151,138.263,4,0.619,chill
6638,0.0932,0.801,181747,0.718,0.0331,2,0.186,-7.357,1,0.0421,122.994,4,0.758,chill
6639,0.0141,0.633,197947,0.537,3.72e-05,6,0.103,-10.45,0,0.0544,117.907,4,0.889,chill
6640,0.0496,0.714,72187,0.567,0.000115,6,0.0586,-10.738,1,0.0325,127.972,4,0.954,chill
6641,0.389,0.823,162663,0.544,0.165,5,0.108,-10.077,1,0.0358,121.968,4,0.826,chill
6642,0.362,0.871,183896,0.749,0.00835,6,0.363,-5.759,1,0.0968,131.979,4,0.963,chill
6643,0.00304,0.512,217027,0.483,0.0011,0,0.12,-7.798,1,0.0298,160.009,4,0.367,chill
6644,0.117,0.817,130714,0.577,0.000385,6,0.183,-8.63,0,0.0659,112.025,4,0.928,chill
6645,0.28,0.725,151578,0.543,0.475,6,0.113,-9.089,1,0.0387,140.051,4,0.415,chill
6646,0.0406,0.621,237800,0.873,9.1e-06,5,0.0824,-3.067,0,0.0369,97.96,4,0.873,chill
6647,0.0245,0.664,372867,0.848,0.000127,11,0.172,-4.51,0,0.0322,104.998,4,0.502,chill
6648,0.0295,0.569,249587,0.84,0.000118,1,0.0995,-4.123,1,0.118,183.059,3,0.749,chill
6649,0.00307,0.731,239267,0.664,0.35,0,0.133,-5.474,1,0.0302,118.018,4,0.661,chill
6650,0.0941,0.687,252307,0.617,1.27e-05,4,0.0898,-5.213,1,0.0287,121.079,4,0.665,chill
6651,0.274,0.927,198305,0.525,0.238,8,0.0672,-8.256,0,0.0667,118.023,4,0.778,chill
6652,0.613,0.686,232067,0.494,5.8e-05,1,0.402,-7.093,1,0.0355,168.946,4,0.7,chill
6653,0.0253,0.473,152761,0.621,0.000366,11,0.19,-8.698,0,0.0291,173.083,4,0.782,chill
6654,0.0688,0.547,203507,0.816,0.0,8,0.127,-6.165,0,0.0624,102.765,4,0.722,chill
6655,0.172,0.742,260520,0.546,0.38,1,0.115,-7.694,1,0.0315,104.996,4,0.868,chill
6656,0.00121,0.352,222973,0.911,0.0,1,0.0995,-5.23,1,0.0747,148.033,4,0.236,chill
6657,0.257,0.871,198440,0.701,7.52e-06,5,0.0589,-5.594,0,0.0458,126.975,4,0.716,chill
6658,0.0667,0.864,181792,0.532,0.000139,9,0.0618,-5.288,1,0.05,115.006,4,0.663,chill
6659,0.158,0.706,176250,0.631,0.000607,0,0.0374,-7.711,1,0.0553,160.064,4,0.424,chill
6660,0.201,0.818,138000,0.623,0.0,9,0.112,-5.901,0,0.043,120.104,4,0.968,chill
6661,0.372,0.933,171696,0.255,0.000281,1,0.0612,-11.092,0,0.0539,112.031,4,0.929,chill
6662,0.179,0.745,190470,0.387,0.00633,1,0.0736,-12.839,0,0.0327,95.985,4,0.772,chill
6663,0.118,0.619,255827,0.848,0.0,11,0.353,-5.084,0,0.38,113.928,4,0.752,chill
6664,0.252,0.767,210193,0.663,2.41e-05,9,0.106,-4.988,0,0.0333,112.017,4,0.821,chill
6665,0.235,0.848,197638,0.712,0.0199,10,0.116,-6.664,0,0.0653,129.941,4,0.79,chill
6666,0.683,0.646,176732,0.682,4.84e-06,7,0.107,-5.847,1,0.0759,131.895,4,0.421,chill
6667,0.0115,0.64,216320,0.74,0.00678,4,0.167,-4.083,1,0.0284,116.879,4,0.785,chill
6668,0.049,0.75,159595,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584,chill
6669,0.0279,0.707,204014,0.768,0.000292,7,0.169,-7.072,1,0.0323,139.985,4,0.832,chill
6670,0.061,0.74,135581,0.688,0.0,5,0.138,-4.361,0,0.0916,115.035,4,0.935,chill
6671,0.156,0.682,178000,0.683,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64,chill
6672,0.0371,0.643,165853,0.849,0.0,2,0.058,-5.428,1,0.0526,162.152,4,0.903,chill
6673,0.00073,0.563,191707,0.739,1.45e-05,6,0.0822,-4.239,0,0.0416,139.0,4,0.775,chill
6674,0.0268,0.682,182747,0.765,3.42e-05,1,0.188,-5.021,0,0.0395,90.807,4,0.567,chill
6675,0.00543,0.611,218107,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,0.518,chill
6676,0.0221,0.624,193373,0.899,0.000137,0,0.0975,-5.709,1,0.0296,104.061,4,0.79,chill
6677,0.0641,0.595,204812,0.896,5.82e-05,10,0.0748,-2.951,1,0.047,118.001,4,0.567,chill
6678,0.0387,0.545,209386,0.968,0.00325,9,0.331,-3.553,0,0.0853,169.965,4,0.527,chill
6679,0.00847,0.56,218013,0.936,0.0,3,0.161,-5.835,1,0.0439,112.96,4,0.371,chill
6680,0.0265,0.44,229347,0.778,1.04e-06,1,0.151,-1.786,0,0.0327,148.038,4,0.304,chill
6681,0.0807,0.636,208760,0.676,0.0,2,0.0831,-3.442,1,0.0263,113.98,4,0.273,chill
6682,0.0673,0.309,195121,0.883,0.00111,9,0.0849,-3.825,1,0.0808,159.488,4,0.312,chill
6683,0.237,0.72,243773,0.744,0.0,1,0.255,-6.938,0,0.12,78.953,4,0.619,chill
6684,0.58,0.559,183012,0.655,0.000155,6,0.124,-6.792,1,0.051,160.016,4,0.667,chill
6685,9.04e-05,0.497,197200,0.97,0.000674,10,0.101,-4.851,0,0.0836,138.081,4,0.689,chill
6686,0.0495,0.612,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398,chill
6687,0.0288,0.634,175440,0.599,0.0,2,0.197,-5.447,1,0.0365,112.215,4,0.312,chill
6688,3.84e-05,0.345,147062,0.941,0.633,9,0.0511,-9.918,1,0.0466,179.626,4,0.407,chill
6689,0.0164,0.699,276693,0.812,0.000763,0,0.105,-6.005,1,0.0377,138.185,4,0.662,chill
6690,0.00579,0.494,229093,0.842,0.0,7,0.122,-4.784,1,0.0843,162.011,4,0.574,chill
6691,0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405,chill
6692,0.0483,0.691,161124,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,4,0.8,chill
6693,0.249,0.728,193030,0.638,0.0,5,0.116,-6.455,0,0.0336,130.014,4,0.872,chill
6694,0.0438,0.636,175493,0.849,0.0,0,0.372,-7.075,1,0.106,156.036,4,0.917,chill
6695,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965,chill
6696,0.00112,0.504,155147,0.708,0.000424,11,0.788,-5.896,0,0.0343,82.009,4,0.51,chill
6697,0.0395,0.837,288624,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,4,0.274,chill
6698,0.158,0.461,322000,0.653,0.0,6,0.197,-8.617,1,0.327,81.628,1,0.588,chill
6699,0.0616,0.811,194227,0.621,0.0,7,0.111,-6.986,1,0.338,119.948,4,0.189,chill
6700,0.035,0.685,250187,0.872,0.0,1,0.228,-5.828,1,0.294,85.85,4,0.546,chill
6701,0.392,0.861,198621,0.637,0.0,6,0.0929,-7.701,0,0.133,87.006,4,0.754,chill
6702,0.607,0.814,216907,0.619,0.0,11,0.0829,-7.82,0,0.218,124.073,4,0.625,chill
6703,0.0664,0.687,278667,0.59,2.75e-05,8,0.0772,-6.756,1,0.0474,126.026,4,0.0742,chill
6704,0.584,0.535,225000,0.819,0.0,8,0.16,-6.792,1,0.455,150.451,4,0.581,chill
6705,0.184,0.778,183333,0.934,0.0,9,0.123,-3.488,1,0.321,98.97,4,0.803,chill
6706,0.197,0.814,269658,0.737,0.0,7,0.0954,-4.826,1,0.259,171.687,4,0.461,chill
6707,0.00428,0.842,303400,0.657,0.0,6,0.112,-4.349,0,0.224,140.057,4,0.707,chill
6708,0.5,0.773,244446,0.634,1.98e-06,5,0.128,-5.165,1,0.0861,95.502,4,0.521,chill
6709,0.511,0.691,202040,0.64,0.0,0,0.409,-6.441,1,0.369,138.672,4,0.163,chill
6710,0.0392,0.761,169147,0.586,0.0,0,0.0558,-5.368,1,0.359,149.804,4,0.719,chill
6711,0.187,0.924,178373,0.385,0.0,1,0.132,-7.049,1,0.185,129.976,4,0.39,chill
6712,0.0858,0.825,382307,0.672,0.0,0,0.123,-7.108,1,0.418,147.01,4,0.246,chill
6713,0.00207,0.836,213358,0.579,0.0,9,0.11,-6.164,1,0.243,85.486,4,0.431,chill
6714,0.0805,0.705,138872,0.816,0.0,10,0.476,-7.046,0,0.32,94.211,4,0.929,chill
6715,0.329,0.853,232960,0.661,0.0,6,0.0803,-8.584,1,0.247,88.053,4,0.786,chill
6716,0.0101,0.898,204286,0.58,0.0,8,0.169,-7.632,0,0.26,84.018,4,0.661,chill
6717,0.696,0.61,240342,0.458,0.000103,9,0.0852,-11.336,1,0.36,192.099,4,0.246,chill
6718,0.0613,0.878,164551,0.619,0.0,4,0.268,-6.045,1,0.0819,116.042,4,0.795,chill
6719,0.0728,0.776,295920,0.603,6.25e-05,5,0.111,-5.696,1,0.0343,96.888,4,0.921,chill
6720,0.406,0.749,323120,0.674,0.0,8,0.296,-6.756,0,0.229,124.917,4,0.396,chill
6721,0.165,0.532,274680,0.771,0.0,6,0.112,-3.815,0,0.35,180.335,4,0.701,chill
6722,0.181,0.765,208270,0.655,3.47e-05,7,0.142,-6.449,1,0.08,147.804,4,0.559,chill
6723,0.149,0.633,224911,0.882,0.0,1,0.131,-5.625,1,0.253,91.831,4,0.537,chill
6724,0.0306,0.475,247444,0.655,0.0,11,0.375,-7.342,0,0.33,163.997,4,0.245,chill
6725,0.264,0.851,160177,0.67,0.0,4,0.115,-7.063,0,0.283,119.994,4,0.614,chill
6726,0.0225,0.644,250723,0.671,0.0,11,0.0855,-5.156,0,0.315,132.001,4,0.563,chill
6727,0.507,0.883,276794,0.544,1.6e-06,2,0.08,-7.919,1,0.233,129.994,4,0.114,chill
6728,0.0247,0.796,200107,0.586,0.0,4,0.132,-6.946,0,0.147,97.981,4,0.179,chill
6729,0.241,0.755,238053,0.594,0.0,7,0.107,-5.906,1,0.216,178.929,4,0.237,chill
6730,0.632,0.908,186613,0.535,0.0,7,0.214,-8.509,0,0.292,115.016,4,0.271,chill
6731,0.333,0.784,204434,0.474,0.0,8,0.278,-6.139,1,0.0524,128.012,4,0.64,chill
6732,0.7,0.688,240320,0.556,1.87e-06,6,0.108,-7.738,1,0.264,129.336,4,0.416,chill
6733,0.149,0.88,172800,0.428,5.05e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333,chill
6734,0.324,0.69,292799,0.521,0.0,10,0.0534,-8.492,0,0.339,100.028,4,0.494,chill
6735,0.139,0.768,225960,0.62,0.0,2,0.521,-7.399,1,0.0658,132.035,4,0.589,chill
6736,0.543,0.823,310933,0.467,1.06e-06,0,0.135,-10.394,0,0.301,95.026,4,0.618,chill
6737,0.0651,0.797,173600,0.844,0.0,11,0.087,-5.482,1,0.275,170.142,4,0.52,chill
6738,0.109,0.773,220587,0.75,0.0,8,0.174,-4.009,0,0.117,123.426,4,0.783,chill
6739,0.0891,0.585,210747,0.909,9.7e-05,8,0.119,-6.474,1,0.0707,93.372,4,0.758,chill
6740,0.0589,0.835,217925,0.626,6e-05,1,0.396,-5.833,1,0.125,91.03,4,0.35,chill
6741,0.333,0.79,252040,0.621,0.0,1,0.122,-7.634,1,0.275,118.895,4,0.15,chill
6742,0.242,0.865,242407,0.687,0.0,10,0.158,-3.744,0,0.217,139.023,4,0.486,chill
6743,0.317,0.727,197133,0.599,0.0,1,0.219,-6.941,1,0.327,167.909,3,0.386,chill
6744,0.246,0.654,272507,0.75,0.0178,8,0.167,-7.509,0,0.105,92.78,4,0.557,chill
6745,0.129,0.789,219333,0.858,0.0,1,0.349,-5.542,1,0.311,140.022,4,0.776,chill
6746,0.0271,0.473,251907,0.913,0.0,11,0.0784,-3.372,0,0.444,94.571,4,0.721,chill
6747,0.59,0.797,208293,0.353,0.0,6,0.102,-9.931,0,0.369,87.997,4,0.0731,chill
6748,0.113,0.899,177554,0.695,0.0,1,0.112,-4.749,1,0.346,139.027,4,0.394,chill
6749,0.0393,0.791,169147,0.583,0.0,1,0.0577,-5.247,1,0.369,149.693,4,0.694,chill
6750,0.000307,0.529,218365,0.673,2.41e-06,0,0.093,-4.711,1,0.175,165.921,4,0.366,chill
6751,0.432,0.522,295360,0.856,0.0,8,0.103,-5.184,1,0.121,167.732,4,0.876,chill
6752,0.00513,0.834,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446,chill
6753,0.0531,0.763,190557,0.628,0.0,11,0.114,-5.85,1,0.05,140.958,4,0.193,chill
6754,0.24,0.743,213863,0.571,0.0,7,0.291,-6.054,0,0.145,119.054,4,0.495,chill
6755,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,chill
6756,0.292,0.867,197856,0.616,0.0,5,0.253,-5.405,0,0.169,98.017,4,0.495,chill
6757,0.072,0.824,188600,0.584,0.0,10,0.106,-7.098,0,0.219,139.966,4,0.219,chill
6758,0.0611,0.926,343150,0.666,0.0,11,0.123,-5.314,1,0.244,127.079,4,0.168,chill
6759,0.0149,0.921,191252,0.467,0.000238,1,0.334,-8.443,1,0.119,135.995,4,0.287,chill
6760,0.21,0.823,191437,0.783,0.0,0,0.113,-6.274,1,0.154,141.882,4,0.199,chill
6761,0.00454,0.638,185947,0.523,0.0,1,0.0842,-6.664,1,0.357,139.913,4,0.422,chill
6762,0.000282,0.908,177000,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421,chill
6763,0.0114,0.791,181812,0.582,0.0,11,0.35,-7.323,0,0.286,162.991,4,0.443,chill
6764,0.119,0.716,263817,0.647,1.38e-05,1,0.121,-4.008,1,0.0345,131.04,4,0.156,chill
6765,0.0319,0.804,169345,0.66,0.0,10,0.103,-4.86,0,0.0726,94.053,4,0.257,chill
6766,0.546,0.84,268667,0.504,0.00131,1,0.211,-9.354,1,0.383,110.027,4,0.406,chill
6767,0.121,0.733,144149,0.678,0.0,6,0.345,-7.771,1,0.439,175.984,4,0.841,chill
6768,0.0618,0.578,192956,0.449,2.17e-06,1,0.119,-6.349,1,0.286,136.006,4,0.1,chill
6769,0.184,0.611,175828,0.714,0.0,9,0.145,-4.696,0,0.856,196.043,4,0.628,chill
6770,0.378,0.868,199117,0.521,0.0,1,0.374,-7.837,0,0.426,117.146,4,0.407,chill
6771,0.259,0.889,180522,0.496,0.0,4,0.252,-6.365,0,0.0905,86.003,4,0.544,chill
6772,0.0107,0.35,233560,0.845,0.0,7,0.123,-5.614,1,0.2,99.643,5,0.45,chill
6773,0.156,0.652,304607,0.795,0.0,11,0.123,-5.192,0,0.174,135.018,4,0.788,chill
6774,0.617,0.703,221747,0.757,0.0,1,0.106,-3.612,1,0.05,82.008,4,0.696,chill
6775,0.00264,0.732,182707,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,4,0.401,chill
6776,0.0185,0.656,246857,0.393,0.000604,9,0.0903,-9.19,0,0.416,93.978,4,0.535,chill
6777,0.236,0.886,225205,0.525,0.0,8,0.057,-7.39,1,0.132,145.99,4,0.708,chill
6778,0.00104,0.922,181263,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,0.595,chill
6779,0.0542,0.779,153429,0.455,0.0,1,0.177,-15.025,1,0.28,140.181,4,0.197,chill
6780,0.188,0.673,153800,0.649,0.0,1,0.122,-8.433,0,0.196,153.075,4,0.47,chill
6781,0.0859,0.908,276147,0.633,2.31e-06,2,0.106,-5.145,1,0.183,145.914,4,0.395,chill
6782,0.00263,0.817,190288,0.816,0.0,2,0.159,-5.402,1,0.269,181.982,4,0.508,chill
6783,0.0372,0.706,217405,0.559,0.0,4,0.379,-5.216,0,0.0416,78.534,4,0.252,chill
6784,0.0541,0.795,198944,0.568,0.0,5,0.108,-7.817,0,0.142,136.173,4,0.478,chill
6785,0.182,0.828,233360,0.792,0.0,10,0.281,-5.435,0,0.179,134.199,4,0.777,chill
6786,0.442,0.922,206681,0.516,0.0141,2,0.281,-7.399,1,0.0827,116.014,4,0.613,chill
6787,0.0962,0.742,275556,0.599,0.000578,1,0.0981,-8.796,1,0.297,108.283,4,0.573,chill
6788,0.275,0.843,210857,0.438,0.0205,5,0.12,-10.106,0,0.14,139.947,4,0.803,chill
6789,0.441,0.825,237518,0.548,0.000842,6,0.179,-6.899,1,0.0809,98.976,4,0.792,chill
6790,0.311,0.576,145173,0.874,0.0,11,0.633,-5.197,1,0.419,107.18,4,0.861,chill
6791,0.475,0.824,227253,0.567,0.0028,6,0.137,-8.931,1,0.109,108.993,4,0.522,chill
6792,0.201,0.795,180000,0.514,0.00374,1,0.0233,-8.898,1,0.0442,139.973,4,0.789,chill
6793,0.0589,0.816,200952,0.682,0.0,11,0.0545,-5.063,1,0.037,125.963,4,0.976,chill
6794,0.125,0.78,207328,0.715,9.31e-06,0,0.218,-4.606,1,0.102,125.015,4,0.365,chill
6795,0.427,0.929,195387,0.515,0.596,5,0.226,-8.103,1,0.0629,101.009,4,0.589,chill
